az	ev	tkaz	diakaz	ingyenes
27385	2007	51	618	0
27386	2007	50	618	0
27387	2007	58	618	0
27388	2007	57	618	0
27389	2007	90	618	0
27390	2007	6	618	0
27391	2007	83	618	0
27392	2007	70	618	0
27393	2007	27	743	0
27394	2007	20	743	0
27395	2007	60	743	0
27396	2007	28	743	0
27397	2007	47	743	0
27398	2007	62	743	0
27399	2007	105	743	0
27400	2007	104	743	0
27401	2007	56	743	0
27402	2007	90	743	0
27403	2007	89	743	0
27404	2007	86	743	0
27405	2007	65	655	0
27406	2007	52	655	0
27407	2007	35	655	0
27408	2007	83	655	0
27422	2007	27	744	0
27423	2007	60	744	0
27424	2007	28	744	0
27425	2007	47	744	0
27426	2007	62	744	0
27427	2007	105	744	0
27428	2007	104	744	0
27429	2007	36	744	0
27430	2007	37	744	0
27431	2007	90	744	0
27432	2007	34	744	0
27433	2007	89	744	0
27434	2007	40	744	0
27467	2007	27	766	0
27468	2007	20	766	0
27469	2007	60	766	0
27470	2007	30	766	0
27471	2007	47	766	0
27472	2007	62	766	0
27473	2007	105	766	0
27474	2007	104	766	0
27475	2007	56	766	0
27476	2007	36	766	0
27477	2007	37	766	0
27478	2007	90	766	0
27479	2007	34	766	0
27480	2007	89	766	0
27481	2007	86	766	0
27482	2007	32	584	0
27483	2007	30	584	0
27484	2007	51	584	0
27485	2007	50	584	0
27486	2007	52	584	0
27487	2007	58	584	0
27488	2007	57	584	0
27489	2007	90	584	0
27490	2007	6	584	0
27491	2007	83	584	0
27492	2007	70	584	0
27493	2007	27	762	0
27494	2007	20	762	0
27495	2007	60	762	0
27496	2007	28	762	0
27497	2007	47	762	0
27498	2007	62	762	0
27499	2007	105	762	0
27500	2007	104	762	0
27501	2007	56	762	0
27502	2007	90	762	0
27503	2007	89	762	0
27504	2007	86	762	0
27520	2007	32	649	1
27521	2007	30	649	1
27522	2007	29	649	1
27523	2007	51	649	1
27524	2007	50	649	1
27525	2007	58	649	1
27526	2007	57	649	1
27527	2007	90	649	1
27528	2007	6	649	1
27529	2007	35	649	1
27530	2007	83	649	1
27531	2007	111	649	1
27532	2007	33	468	1
27533	2007	30	468	1
27534	2007	54	468	1
27535	2007	53	468	1
27536	2007	7	468	1
27537	2007	99	468	1
27594	2007	27	867	0
27595	2007	20	867	0
27596	2007	60	867	0
27597	2007	30	867	0
27598	2007	47	867	0
27599	2007	62	867	0
27600	2007	105	867	0
27601	2007	104	867	0
27602	2007	56	867	0
27603	2007	36	867	0
27604	2007	37	867	0
27605	2007	90	867	0
27606	2007	34	867	0
27607	2007	89	867	0
27608	2007	86	867	0
27661	2007	27	863	1
27662	2007	20	863	1
27663	2007	60	863	0
27664	2007	30	863	0
27665	2007	47	863	1
27666	2007	62	863	1
27667	2007	105	863	0
27668	2007	104	863	0
27669	2007	56	863	0
27670	2007	36	863	0
27671	2007	37	863	0
27672	2007	90	863	0
27673	2007	34	863	0
27674	2007	89	863	1
27675	2007	86	863	0
27684	2007	32	641	0
27685	2007	29	641	0
27686	2007	51	641	0
27687	2007	50	641	0
27688	2007	58	641	0
27689	2007	57	641	0
27690	2007	90	641	0
27691	2007	6	641	0
27692	2007	83	641	0
27693	2007	111	641	0
27725	2007	27	734	0
27726	2007	20	734	0
27727	2007	60	734	0
27728	2007	28	734	0
27729	2007	47	734	0
27730	2007	62	734	0
27731	2007	105	734	0
27732	2007	104	734	0
27733	2007	56	734	0
27734	2007	90	734	0
27735	2007	89	734	0
27736	2007	86	734	0
27737	2007	106	734	0
27738	2007	107	734	0
27739	2007	108	734	0
27779	2007	27	740	1
27780	2007	20	740	1
27781	2007	60	740	1
27782	2007	28	740	1
27783	2007	47	740	1
27784	2007	62	740	1
27786	2007	105	740	1
27787	2007	104	740	1
27788	2007	56	740	1
27789	2007	90	740	1
27790	2007	89	740	1
27791	2007	86	740	1
27796	2007	27	845	0
27797	2007	20	845	1
27798	2007	60	845	1
27799	2007	28	845	0
27800	2007	47	845	0
27801	2007	62	845	0
27802	2007	105	845	0
27803	2007	104	845	1
27804	2007	56	845	1
27805	2007	90	845	1
27806	2007	89	845	1
27807	2007	86	845	0
27823	2007	27	765	0
27824	2007	60	765	0
27825	2007	28	765	0
27826	2007	47	765	0
27827	2007	62	765	0
27828	2007	105	765	0
27829	2007	104	765	0
27830	2007	36	765	0
27831	2007	37	765	0
27832	2007	90	765	0
27833	2007	34	765	0
27834	2007	89	765	0
27835	2007	40	765	0
27854	2007	33	501	0
27855	2007	54	501	0
27856	2007	53	501	0
27857	2007	55	501	0
27858	2007	7	501	0
27859	2007	99	501	0
27860	2007	33	452	0
27861	2007	54	452	0
27862	2007	53	452	0
27863	2007	7	452	0
27864	2007	99	452	0
27888	2007	27	793	0
27889	2007	20	793	0
27890	2007	60	793	0
27891	2007	30	793	0
27892	2007	47	793	0
27893	2007	62	793	0
27894	2007	105	793	0
27895	2007	104	793	0
27896	2007	56	793	0
27897	2007	36	793	0
27898	2007	37	793	0
27899	2007	90	793	0
27900	2007	34	793	0
27901	2007	89	793	0
27902	2007	86	793	0
27911	2007	27	805	0
27912	2007	20	805	0
27913	2007	60	805	0
27914	2007	30	805	0
27915	2007	47	805	0
27916	2007	62	805	0
27917	2007	105	805	0
27918	2007	104	805	0
27919	2007	56	805	0
27920	2007	36	805	0
27921	2007	37	805	0
27922	2007	90	805	0
27923	2007	34	805	0
27924	2007	89	805	0
27925	2007	86	805	0
28011	2007	27	808	0
28012	2007	20	808	0
28013	2007	60	808	0
28014	2007	28	808	0
28015	2007	47	808	0
28016	2007	62	808	0
28017	2007	105	808	0
28018	2007	104	808	0
28019	2007	56	808	0
28020	2007	89	808	0
28021	2007	86	808	0
28022	2007	47	795	0
28023	2007	105	795	0
28024	2007	104	795	0
28025	2007	56	795	0
28026	2007	89	795	0
28027	2007	86	795	0
28051	2007	27	755	0
28052	2007	60	755	0
28053	2007	62	755	0
28054	2007	105	755	0
28055	2007	104	755	0
28056	2007	89	755	0
28057	2007	40	755	0
28073	2007	27	778	0
28074	2007	60	778	0
28075	2007	28	778	0
28076	2007	47	778	0
28077	2007	62	778	0
28078	2007	105	778	0
28079	2007	104	778	0
28080	2007	36	778	0
28081	2007	37	778	0
28082	2007	90	778	0
28083	2007	34	778	0
28084	2007	89	778	0
28085	2007	40	778	0
28119	2007	33	477	0
28120	2007	54	477	0
28121	2007	53	477	0
28122	2007	55	477	0
28123	2007	7	477	0
28124	2007	99	477	0
28233	2007	33	490	1
28234	2007	30	490	1
28235	2007	95	490	1
28236	2007	54	490	1
28237	2007	53	490	1
28238	2007	75	490	1
28239	2007	110	490	1
28240	2007	27	767	0
28241	2007	60	767	0
28242	2007	28	767	0
28243	2007	47	767	0
28244	2007	62	767	0
28245	2007	105	767	0
28246	2007	104	767	0
28247	2007	36	767	0
28248	2007	37	767	0
28249	2007	90	767	0
28250	2007	34	767	0
28251	2007	89	767	0
28252	2007	40	767	0
28258	2007	27	792	0
28259	2007	20	792	0
28260	2007	60	792	0
28261	2007	30	792	0
28262	2007	47	792	0
28263	2007	62	792	0
28264	2007	105	792	0
28265	2007	104	792	0
28266	2007	56	792	0
28267	2007	36	792	0
28268	2007	37	792	0
28269	2007	90	792	0
28270	2007	34	792	0
28271	2007	89	792	0
28272	2007	86	792	0
28283	2007	27	788	0
28284	2007	60	788	0
28285	2007	28	788	0
28286	2007	47	788	0
28287	2007	62	788	0
28288	2007	105	788	0
28289	2007	104	788	0
28290	2007	36	788	0
28291	2007	37	788	0
28292	2007	90	788	0
28293	2007	34	788	0
28294	2007	89	788	0
28295	2007	40	788	0
28311	2007	27	760	0
28312	2007	20	760	0
28313	2007	60	760	0
28314	2007	30	760	0
28315	2007	47	760	0
28316	2007	62	760	0
28317	2007	105	760	0
28318	2007	104	760	0
28319	2007	56	760	0
28320	2007	36	760	0
28321	2007	37	760	0
28322	2007	90	760	0
28323	2007	34	760	0
28324	2007	89	760	0
28325	2007	86	760	0
28326	2007	27	814	0
28327	2007	20	814	0
28328	2007	60	814	0
28329	2007	30	814	0
28330	2007	47	814	0
28331	2007	62	814	0
28332	2007	105	814	0
28333	2007	104	814	0
28334	2007	56	814	0
28335	2007	36	814	0
28336	2007	37	814	0
28337	2007	90	814	0
28338	2007	34	814	0
28339	2007	89	814	1
28340	2007	86	814	0
28341	2007	33	544	0
28342	2007	54	544	0
28343	2007	53	544	0
28344	2007	7	544	0
28345	2007	99	544	0
28377	2007	33	506	0
28378	2007	54	506	0
28379	2007	53	506	0
28380	2007	7	506	0
28381	2007	99	506	0
28411	2007	33	510	0
28412	2007	54	510	0
28413	2007	53	510	0
28414	2007	7	510	0
28433	2007	32	629	0
28434	2007	30	629	0
28435	2007	51	629	0
28436	2007	50	629	0
28437	2007	52	629	0
28438	2007	58	629	0
28439	2007	57	629	0
28440	2007	90	629	0
28441	2007	6	629	0
28442	2007	83	629	0
28443	2007	70	629	0
28526	2007	33	558	1
28527	2007	30	558	1
28528	2007	54	558	1
28529	2007	53	558	1
28530	2007	7	558	1
28531	2007	99	558	1
28532	2007	27	836	0
28533	2007	20	836	0
28534	2007	60	836	0
28535	2007	28	836	0
28536	2007	47	836	0
28537	2007	62	836	0
28538	2007	105	836	0
28539	2007	104	836	0
28540	2007	56	836	0
28541	2007	90	836	0
28542	2007	89	836	0
28543	2007	86	836	0
28544	2007	32	687	0
28545	2007	30	687	0
28546	2007	51	687	0
28547	2007	50	687	0
28548	2007	58	687	0
28549	2007	57	687	0
28550	2007	90	687	0
28551	2007	6	687	0
28552	2007	83	687	0
28553	2007	70	687	0
28579	2007	33	525	0
28580	2007	7	525	0
28581	2007	99	525	0
28593	2007	30	605	0
28594	2007	57	605	0
28595	2007	83	605	0
28596	2007	70	605	0
28614	2007	33	432	0
28615	2007	30	432	0
28616	2007	95	432	0
28617	2007	54	432	0
28618	2007	53	432	0
28619	2007	75	432	0
28620	2007	110	432	0
28621	2007	99	432	0
28629	2007	33	482	0
28630	2007	30	482	0
28631	2007	54	482	0
28632	2007	53	482	0
28633	2007	7	482	0
28634	2007	99	482	0
28635	2007	33	569	0
28636	2007	30	569	0
28637	2007	54	569	0
28638	2007	53	569	0
28639	2007	7	569	0
28640	2007	99	569	0
28668	2007	99	568	0
28669	2007	33	547	1
28670	2007	54	547	1
28671	2007	53	547	1
28672	2007	7	547	1
28673	2007	99	547	1
28681	2007	20	866	0
28682	2007	60	866	0
28683	2007	30	866	0
28684	2007	105	866	0
28685	2007	104	866	0
28686	2007	36	866	0
28687	2007	37	866	0
28688	2007	34	866	0
28689	2007	89	866	0
28690	2007	86	866	0
28706	2007	32	610	0
28707	2007	30	610	0
28708	2007	51	610	0
28709	2007	50	610	0
28710	2007	52	610	0
28711	2007	58	610	0
28712	2007	57	610	0
28713	2007	90	610	0
28714	2007	6	610	0
28715	2007	83	610	0
28716	2007	70	610	0
28745	2007	33	430	0
28746	2007	54	430	0
28747	2007	53	430	0
28748	2007	7	430	0
28749	2007	99	430	0
28767	2007	33	493	0
28768	2007	53	493	0
28769	2007	110	493	0
28782	2007	32	688	0
28783	2007	30	688	0
28784	2007	29	688	0
28785	2007	51	688	0
28786	2007	50	688	0
28787	2007	58	688	0
28788	2007	74	688	0
28789	2007	108	688	0
28790	2007	70	688	0
28800	2007	27	813	0
28801	2007	20	813	0
28802	2007	60	813	0
28803	2007	28	813	0
28804	2007	47	813	0
28805	2007	62	813	0
28806	2007	105	813	0
28807	2007	104	813	0
28808	2007	56	813	0
28809	2007	90	813	0
28810	2007	89	813	0
28811	2007	86	813	0
28812	2007	33	565	0
28813	2007	54	565	0
28814	2007	53	565	0
28815	2007	7	565	0
28816	2007	99	565	0
28857	2007	32	630	0
28858	2007	30	630	0
28859	2007	29	630	0
28860	2007	51	630	0
28861	2007	50	630	0
28862	2007	58	630	0
28863	2007	57	630	0
28864	2007	108	630	0
28865	2007	83	630	0
28866	2007	70	630	0
28867	2007	33	438	0
28868	2007	30	438	0
28869	2007	95	438	0
28870	2007	54	438	0
28871	2007	53	438	0
28872	2007	55	438	0
28873	2007	75	438	0
28874	2007	110	438	0
28875	2007	33	530	0
28876	2007	30	530	0
28877	2007	54	530	0
28878	2007	53	530	0
28879	2007	7	530	0
28880	2007	99	530	0
28897	2007	33	462	0
28898	2007	54	462	0
28899	2007	53	462	0
28900	2007	55	462	0
28901	2007	110	462	0
28928	2007	27	777	0
28929	2007	60	777	0
28930	2007	28	777	0
28931	2007	47	777	0
28932	2007	62	777	0
28933	2007	105	777	0
28934	2007	104	777	0
28935	2007	36	777	0
28936	2007	37	777	0
28937	2007	90	777	0
28938	2007	34	777	0
28939	2007	89	777	0
28940	2007	40	777	0
28941	2007	32	622	0
28942	2007	30	622	0
28943	2007	51	622	0
28944	2007	50	622	0
28945	2007	52	622	0
28946	2007	58	622	0
28947	2007	57	622	0
28948	2007	90	622	0
28949	2007	6	622	0
28950	2007	83	622	0
28951	2007	70	622	0
28981	2007	74	689	0
28982	2007	108	689	0
28983	2007	83	689	0
28984	2007	70	689	0
29016	2007	32	696	0
29017	2007	29	696	0
29018	2007	51	696	0
29019	2007	50	696	0
29020	2007	58	696	0
29021	2007	57	696	0
29022	2007	6	696	0
29023	2007	35	696	0
29024	2007	83	696	0
29025	2007	111	696	0
29026	2007	6	699	0
29027	2007	70	699	0
29043	2007	33	563	0
29044	2007	54	563	0
29045	2007	53	563	0
29046	2007	7	563	0
29047	2007	99	563	0
29048	2007	32	614	0
29049	2007	30	614	0
29050	2007	29	614	0
29051	2007	51	614	0
29052	2007	50	614	0
29053	2007	58	614	0
29054	2007	57	614	0
29055	2007	108	614	0
29056	2007	83	614	0
29057	2007	70	614	0
29063	2007	33	552	0
29064	2007	54	552	0
29065	2007	53	552	0
29066	2007	110	552	0
29067	2007	33	437	0
29068	2007	54	437	0
29069	2007	53	437	0
29070	2007	7	437	0
29071	2007	99	437	0
29072	2007	32	721	0
29073	2007	29	721	0
29074	2007	51	721	0
29075	2007	50	721	0
29076	2007	58	721	0
29077	2007	57	721	0
29078	2007	74	721	0
29079	2007	108	721	0
29080	2007	83	721	0
29081	2007	70	721	0
29083	2007	60	776	0
29084	2007	104	776	0
29085	2007	56	776	0
29086	2007	86	776	0
29099	2007	27	756	0
29100	2007	20	756	0
29101	2007	60	756	0
29102	2007	28	756	0
29103	2007	47	756	0
29104	2007	62	756	0
29105	2007	105	756	0
29106	2007	104	756	0
29107	2007	56	756	0
29108	2007	90	756	0
29109	2007	89	756	0
29110	2007	86	756	0
29120	2007	32	588	1
29121	2007	30	588	1
29122	2007	51	588	1
29123	2007	50	588	1
29124	2007	58	588	1
29125	2007	57	588	1
29126	2007	90	588	1
29127	2007	6	588	1
29128	2007	83	588	1
29129	2007	70	588	1
29130	2007	33	458	1
29131	2007	54	458	0
29132	2007	53	458	0
29133	2007	110	458	0
29259	2007	33	478	0
29260	2007	54	478	0
29261	2007	53	478	0
29262	2007	7	478	0
29263	2007	99	478	0
29264	2007	88	478	0
29265	2007	7	574	0
29266	2007	7	502	0
29267	2007	99	502	0
29268	2007	72	502	0
29302	2007	32	722	0
29303	2007	29	722	0
29304	2007	65	722	0
29305	2007	90	722	0
29306	2007	35	722	0
29307	2007	33	722	0
29308	2007	4	722	0
29309	2007	111	722	0
29319	2007	32	683	0
29320	2007	29	683	0
29321	2007	65	683	0
29322	2007	51	683	0
29323	2007	50	683	0
29324	2007	58	683	0
29325	2007	57	683	0
29326	2007	90	683	0
29327	2007	35	683	0
29328	2007	111	683	0
29329	2007	27	752	0
29330	2007	60	752	0
29331	2007	28	752	0
29332	2007	47	752	0
29333	2007	62	752	0
29334	2007	105	752	0
29335	2007	104	752	0
29336	2007	36	752	0
29337	2007	37	752	0
29338	2007	90	752	0
29339	2007	34	752	0
29340	2007	89	752	0
29341	2007	40	752	0
29417	2007	33	487	0
29418	2007	54	487	0
29419	2007	53	487	0
29420	2007	110	487	0
29421	2007	33	550	0
29422	2007	54	550	0
29423	2007	53	550	0
29424	2007	7	550	0
29425	2007	99	550	0
29449	2007	20	816	0
29450	2007	47	816	0
29451	2007	105	816	0
29452	2007	104	816	0
29453	2007	34	816	0
29454	2007	89	816	0
29455	2007	86	816	0
29471	2007	7	524	0
29581	2007	33	436	1
29582	2007	30	436	1
29583	2007	95	436	1
29584	2007	75	436	1
29585	2007	110	436	1
29600	2007	33	573	0
29601	2007	54	573	0
29602	2007	53	573	0
29603	2007	7	573	0
29604	2007	99	573	0
29605	2007	27	859	1
29606	2007	60	859	1
29607	2007	28	859	1
29608	2007	47	859	1
29609	2007	62	859	1
29610	2007	105	859	1
29611	2007	104	859	1
29612	2007	36	859	1
29613	2007	37	859	1
29614	2007	90	859	1
29615	2007	34	859	1
29616	2007	89	859	1
29617	2007	40	859	1
29618	2007	47	749	0
29619	2007	105	749	0
29620	2007	104	749	0
29621	2007	56	749	1
29622	2007	89	749	0
29623	2007	86	749	0
29645	2007	27	681	1
29646	2007	60	681	1
29647	2007	28	681	1
29648	2007	47	681	1
29649	2007	62	681	1
29650	2007	105	681	1
29651	2007	104	681	1
29652	2007	36	681	1
29653	2007	37	681	1
29654	2007	90	681	1
29655	2007	107	681	1
29656	2007	34	681	1
29657	2007	89	681	1
29658	2007	40	681	1
29659	2007	86	681	1
29678	2007	32	608	0
29679	2007	29	608	0
29680	2007	51	608	0
29681	2007	50	608	0
29682	2007	58	608	0
29683	2007	57	608	0
29684	2007	74	608	0
29685	2007	108	608	0
29686	2007	83	608	0
29687	2007	70	608	0
29695	2007	27	834	0
29696	2007	60	834	0
29697	2007	28	834	0
29698	2007	47	834	0
29699	2007	62	834	0
29700	2007	105	834	0
29701	2007	104	834	0
29702	2007	36	834	0
29703	2007	37	834	0
29704	2007	90	834	0
29705	2007	34	834	0
29706	2007	89	834	0
29707	2007	40	834	0
29708	2007	22	834	0
29709	2007	32	583	0
29710	2007	30	583	0
29711	2007	29	583	0
29712	2007	51	583	0
29713	2007	50	583	0
29714	2007	52	583	0
29715	2007	58	583	0
29716	2007	57	583	0
29717	2007	74	583	0
29718	2007	108	583	0
29719	2007	83	583	0
29720	2007	70	583	0
29721	2007	27	769	0
29722	2007	60	769	0
29723	2007	28	769	0
29724	2007	47	769	0
29725	2007	62	769	0
29726	2007	105	769	0
29727	2007	104	769	0
29728	2007	36	769	0
29729	2007	37	769	0
29730	2007	90	769	0
29731	2007	34	769	0
29732	2007	89	769	0
29733	2007	40	769	0
29748	2007	32	639	0
29749	2007	29	639	0
29750	2007	51	639	0
29751	2007	50	639	0
29752	2007	52	639	0
29753	2007	58	639	0
29754	2007	57	639	0
29755	2007	90	639	0
29756	2007	6	639	0
29757	2007	35	639	0
29758	2007	83	639	0
29759	2007	111	639	0
29760	2007	33	434	1
29761	2007	30	434	1
29762	2007	95	434	1
29763	2007	54	434	1
29764	2007	53	434	1
29765	2007	55	434	1
29766	2007	75	434	1
29767	2007	110	434	1
29768	2007	32	615	0
29769	2007	30	615	0
29770	2007	29	615	0
29771	2007	51	615	0
29772	2007	50	615	0
29773	2007	58	615	0
29774	2007	57	615	0
29775	2007	74	615	0
29776	2007	108	615	0
29777	2007	83	615	0
29778	2007	70	615	0
29788	2007	33	516	0
29789	2007	30	516	0
29790	2007	95	516	0
29791	2007	54	516	0
29792	2007	53	516	0
29793	2007	75	516	0
29794	2007	110	516	0
29819	2007	32	698	0
29820	2007	30	698	0
29821	2007	51	698	0
29822	2007	50	698	0
29823	2007	52	698	0
29824	2007	58	698	0
29825	2007	57	698	0
29826	2007	90	698	0
29827	2007	35	698	0
29828	2007	83	698	0
29829	2007	43	698	0
29830	2007	95	698	0
29831	2007	111	698	0
29832	2007	33	453	0
29833	2007	54	453	0
29834	2007	53	453	0
29835	2007	75	453	0
29836	2007	110	453	0
29862	2007	110	522	0
29863	2007	33	444	0
29864	2007	55	444	0
29865	2007	110	444	0
29915	2007	27	771	0
29916	2007	60	771	0
29917	2007	28	771	0
29918	2007	47	771	0
29919	2007	62	771	0
29920	2007	105	771	0
29921	2007	104	771	0
29922	2007	36	771	0
29923	2007	37	771	0
29924	2007	90	771	0
29925	2007	34	771	0
29926	2007	89	771	0
29927	2007	40	771	0
29937	2007	27	856	0
29938	2007	60	856	0
29939	2007	28	856	0
29940	2007	47	856	0
29941	2007	62	856	0
29942	2007	105	856	0
29943	2007	104	856	0
29944	2007	36	856	0
29945	2007	37	856	0
29946	2007	90	856	0
29947	2007	34	856	0
29948	2007	89	856	0
29949	2007	40	856	0
29987	2007	32	677	0
29988	2007	29	677	0
29989	2007	51	677	0
29990	2007	50	677	0
29991	2007	58	677	0
29992	2007	57	677	0
29993	2007	90	677	0
29994	2007	6	677	0
29995	2007	35	677	0
29996	2007	111	677	0
30027	2007	27	786	0
30028	2007	60	786	0
30029	2007	28	786	0
30030	2007	47	786	0
30031	2007	62	786	0
30032	2007	105	786	0
30033	2007	104	786	0
30034	2007	36	786	0
30035	2007	37	786	0
30036	2007	90	786	0
30037	2007	34	786	0
30038	2007	89	786	0
30039	2007	40	786	0
30054	2007	27	838	0
30055	2007	60	838	0
30056	2007	28	838	0
30057	2007	47	838	0
30058	2007	62	838	0
30059	2007	105	838	0
30060	2007	104	838	0
30061	2007	36	838	0
30062	2007	37	838	0
30063	2007	90	838	0
30064	2007	34	838	0
30065	2007	89	838	0
30066	2007	40	838	0
30125	2007	32	626	0
30126	2007	30	626	0
30127	2007	51	626	0
30128	2007	50	626	0
30129	2007	58	626	0
30130	2007	57	626	0
30131	2007	90	626	0
30132	2007	6	626	0
30133	2007	83	626	0
30134	2007	70	626	0
30149	2007	27	759	0
30150	2007	20	759	0
30151	2007	60	759	0
30152	2007	28	759	0
30153	2007	47	759	0
30154	2007	62	759	0
30155	2007	105	759	0
30156	2007	104	759	0
30157	2007	56	759	0
30158	2007	90	759	0
30159	2007	89	759	0
30160	2007	86	759	0
30161	2007	32	667	0
30162	2007	108	667	0
30163	2007	83	667	0
30164	2007	33	576	0
30165	2007	54	576	0
30166	2007	53	576	0
30167	2007	75	576	0
30168	2007	110	576	0
30177	2007	32	697	0
30178	2007	29	697	0
30179	2007	51	697	0
30180	2007	50	697	0
30181	2007	58	697	0
30182	2007	57	697	0
30183	2007	90	697	0
30184	2007	6	697	0
30185	2007	35	697	0
30186	2007	111	697	0
30193	2007	33	513	0
30194	2007	54	513	0
30195	2007	53	513	0
30196	2007	7	513	0
30197	2007	99	513	0
30230	2007	110	575	0
30231	2007	59	575	0
30232	2007	60	575	0
30233	2007	36	575	0
30234	2007	33	556	0
30235	2007	54	556	0
30236	2007	53	556	0
30237	2007	7	556	0
30238	2007	99	556	0
30276	2007	30	443	0
30301	2007	60	815	0
30302	2007	28	815	0
30303	2007	47	815	0
30304	2007	105	815	0
30305	2007	104	815	0
30306	2007	56	815	0
30307	2007	90	815	0
30308	2007	86	815	0
30324	2007	33	512	0
30325	2007	54	512	0
30326	2007	53	512	0
30327	2007	110	512	0
30328	2007	27	831	0
30329	2007	60	831	0
30330	2007	28	831	0
30331	2007	47	831	0
30332	2007	62	831	0
30333	2007	105	831	0
30334	2007	104	831	0
30335	2007	36	831	0
30336	2007	37	831	0
30337	2007	90	831	0
30338	2007	34	831	0
30339	2007	89	831	0
30340	2007	40	831	0
30341	2007	27	763	0
30342	2007	60	763	0
30343	2007	28	763	0
30344	2007	47	763	0
30345	2007	62	763	0
30346	2007	105	763	0
30347	2007	104	763	0
30348	2007	36	763	0
30349	2007	37	763	0
30350	2007	90	763	0
30351	2007	34	763	0
30352	2007	89	763	0
30353	2007	40	763	0
30419	2007	27	739	1
30420	2007	60	739	1
30421	2007	28	739	1
30422	2007	47	739	1
30423	2007	62	739	1
30424	2007	105	739	0
30425	2007	104	739	0
30426	2007	36	739	1
30427	2007	37	739	1
30428	2007	90	739	1
30429	2007	34	739	0
30430	2007	89	739	1
30431	2007	40	739	0
30480	2007	27	754	0
30481	2007	60	754	0
30482	2007	28	754	0
30483	2007	47	754	0
30484	2007	62	754	0
30485	2007	105	754	0
30486	2007	104	754	0
30487	2007	36	754	0
30488	2007	37	754	0
30489	2007	90	754	0
30490	2007	34	754	0
30491	2007	89	754	0
30492	2007	40	754	0
30550	2007	33	475	0
30551	2007	54	475	0
30552	2007	53	475	0
30553	2007	7	475	0
30554	2007	99	475	0
30584	2007	32	716	0
30585	2007	6	716	0
30586	2007	83	716	0
30624	2007	33	491	0
30625	2007	30	491	0
30626	2007	95	491	0
30627	2007	54	491	0
30628	2007	75	491	0
30629	2007	110	491	0
30637	2007	32	660	0
30638	2007	29	660	0
30639	2007	52	660	0
30640	2007	58	660	0
30641	2007	57	660	0
30642	2007	35	660	0
30643	2007	111	660	0
30644	2007	32	658	0
30645	2007	29	658	0
30646	2007	51	658	0
30647	2007	50	658	0
30648	2007	52	658	0
30649	2007	58	658	0
30650	2007	57	658	0
30651	2007	90	658	0
30652	2007	6	658	0
30653	2007	35	658	0
30654	2007	83	658	0
30655	2007	111	658	0
30726	2007	27	746	0
30727	2007	60	746	0
30728	2007	28	746	0
30729	2007	62	746	0
30730	2007	105	746	0
30731	2007	104	746	0
30732	2007	36	746	0
30733	2007	37	746	0
30734	2007	90	746	0
30735	2007	34	746	0
30736	2007	89	746	0
30737	2007	40	746	0
30802	2007	57	712	0
30803	2007	83	712	0
30804	2007	111	712	0
30817	2007	33	433	0
30818	2007	30	433	0
30819	2007	95	433	0
30820	2007	54	433	0
30821	2007	53	433	0
30822	2007	75	433	0
30823	2007	110	433	0
30847	2007	27	742	1
30848	2007	60	742	1
30849	2007	28	742	1
30850	2007	47	742	1
30851	2007	62	742	1
30852	2007	105	742	0
30853	2007	104	742	0
30854	2007	36	742	0
30855	2007	37	742	0
30856	2007	90	742	0
30857	2007	34	742	0
30858	2007	89	742	1
30859	2007	40	742	0
30862	2007	32	654	0
30863	2007	29	654	0
30864	2007	65	654	0
30865	2007	6	654	0
30866	2007	35	654	0
30867	2007	83	654	0
30868	2007	111	654	0
30908	2007	32	603	0
30909	2007	30	603	0
30910	2007	29	603	0
30911	2007	51	603	0
30912	2007	50	603	0
30913	2007	52	603	0
30914	2007	58	603	0
30915	2007	57	603	0
30916	2007	74	603	0
30917	2007	108	603	0
30918	2007	83	603	0
30919	2007	70	603	0
31008	2007	27	824	0
31009	2007	20	824	0
31010	2007	60	824	0
31011	2007	30	824	0
31012	2007	47	824	0
31013	2007	62	824	0
31014	2007	105	824	0
31015	2007	104	824	0
31016	2007	56	824	0
31017	2007	36	824	0
31018	2007	37	824	0
31019	2007	90	824	0
31020	2007	34	824	0
31021	2007	89	824	0
31022	2007	86	824	0
31092	2007	30	670	1
31093	2007	65	670	1
31094	2007	57	670	1
31095	2007	6	670	1
31096	2007	111	670	1
31107	2007	33	496	0
31108	2007	30	496	0
31109	2007	95	496	0
31110	2007	54	496	0
31111	2007	53	496	0
31112	2007	55	496	0
31113	2007	75	496	0
31114	2007	110	496	0
31139	2007	33	465	0
31140	2007	30	465	0
31141	2007	95	465	0
31142	2007	54	465	0
31143	2007	53	465	0
31144	2007	75	465	0
31145	2007	110	465	0
31146	2007	9	465	0
31225	2007	32	586	0
31226	2007	29	586	0
31227	2007	65	586	0
31228	2007	51	586	0
31229	2007	50	586	0
31230	2007	58	586	0
31231	2007	57	586	0
31232	2007	90	586	0
31233	2007	6	586	0
31234	2007	35	586	0
31235	2007	70	586	0
31302	2007	27	854	0
31303	2007	60	854	0
31304	2007	28	854	0
31305	2007	47	854	0
31306	2007	62	854	0
31307	2007	105	854	0
31308	2007	104	854	0
31309	2007	89	854	0
31322	2007	33	483	0
31323	2007	54	483	0
31324	2007	53	483	0
31325	2007	110	483	0
31372	2007	33	533	0
31373	2007	95	533	0
31374	2007	54	533	0
31375	2007	75	533	0
31376	2007	110	533	0
